Date,Period,National Demand,Transmission Demand,Emb. Wind,Emb. Solar,Pump Storage,France Int.,BritNed Int.,Moyle Int.,East-West Int.
2013-01-08,18,21410,22027.5,321.5,4.5,10,-65,370,-117.5,-125
2013-01-08,19,21733,22318.5,321.5,15,6,-26,187,-124.5,-125
2013-01-08,20,21791,22378,323,25,7.5,-26,187,-125,-125
2013-01-08,21,21802,22359,323,36.5,7,103.5,58.5,-125,-125
2013-01-08,22,21895.5,22451,326,48,5,103.5,58.5,-125,-125
2013-01-08,23,21988,22545,326,54.5,6.5,232.5,101,-125,-125
2013-01-08,24,22065,22622,333,60.5,7,232.5,101,-125,-125
2013-01-08,25,22181,22737,333,61.5,6,242,94.5,-125,-125
2013-01-08,26,22123,22677,324,62,3,241.5,94.5,-125,-125
2013-01-08,27,22140.5,22694.5,324,54.5,3,215,83,-125,-125
2013-01-08,28,22214,22770,326,47,5.5,215,83,-125,-125
2013-01-08,29,22242,22798.5,326,37.5,6.5,252.5,83,-125,-125
2013-01-08,30,22163.5,22720.5,296.5,28,7,252.5,83,-125,-125
2013-01-08,31,22188.5,22787,296.5,19.5,6,-40,73.5,-125,-125
2013-01-08,32,22885.5,23483,209.5,11.5,3,-40.5,82,-125,-125
2013-01-08,33,24123.5,24683.5,209.5,6,4.5,487,481.5,-125,-125
2013-01-08,34,25303.5,25857,184,1,3,492,497,-125,-125
2013-01-08,35,25605,26160,184,1,4.5,492,495,-125,-125
2013-01-08,36,25346.5,25903.5,160,0.5,6.5,492,495,-125,-125
2013-01-08,37,24994.5,25549.5,160,0.5,5,492,495,-125,-125
2013-01-08,38,24489.5,25047.5,160,0.5,8,492,495,-125,-125
2013-01-08,39,23820,24378.5,160,0.5,5,492,494,-125,-125
2013-01-08,40,22990,23546.5,159,0.5,6,492,494,-125,-125
2013-01-08,41,22340.5,22897,159,0,5,492,494,-125,-125
2013-01-08,42,21477.5,22035,145.5,0,7.5,492,494,-125,-125
2013-01-08,43,20641.5,21197.5,145.5,0,5,479.5,440.5,-125,-125
2013-01-08,44,19457.5,20014.5,136.5,0,7,479.5,440.5,-125,-125
2013-01-08,45,18464,19019,136.5,0,3.5,212.5,159,-125,-125
2013-01-08,46,17526,18083,137,0,5.5,212.5,159,-125,-125
2013-01-08,47,16375,16936,137,0,11,148,152,-125,-125
2013-01-08,48,15712.5,16450,137,0,188,148,152,-125,-125
2013-01-09,1,15639,16684.5,137,0,496.5,259,123,-125,-125
2013-01-09,2,15720,16786,133.5,0,516,259,123.5,-125,-125.5
2013-01-09,3,15534,16745,133.5,0,661.5,222.5,188.5,-125,-125.5
2013-01-09,4,15151,16402,119.5,0,701.5,222.5,189,-125,-125.5
2013-01-09,5,14867.5,16234,119.5,0,817.5,350.5,443.5,-125,-125.5
2013-01-09,6,14803,16191.5,125,0,839,350.5,443,-125,-125.5
2013-01-09,7,14499,15884,125,0,836,239.5,188,-125,-125.5
2013-01-09,8,14178.5,15558.5,95.5,0,830.5,239.5,188.5,-125,-125.5
2013-01-09,9,14028.5,15392,95.5,0,744,52.5,-64,-125,-125.5
2013-01-09,10,14043.5,15383,96,0,740.5,53.5,-64,-111.5,-118.5
2013-01-09,11,14376.5,15876,96,0,420,-445.5,-144,-79.5,-92.5
2013-01-09,12,14967,16286.5,84,3,282.5,-445,-143.5,-68,-87
2013-01-09,13,16534.5,17328.5,84,3.5,8.5,-480.5,-0.5,-48,-63.5
2013-01-09,14,18288.5,19062.5,75,3.5,7.5,-416,-0.5,-79.5,-63.5
2013-01-09,15,20389,20805.5,75,3.5,11.5,151.5,159,-80,-63.5
2013-01-09,16,21574,21999,79.5,4,10.5,153,159,-79.5,-63.5
2013-01-09,17,22019.5,22472,79.5,4,11.5,222.5,159,-80,-86
2013-01-09,18,21880,22360,84.5,4,13.5,222.5,159,-80,-91
2013-01-09,19,22198.5,22735.5,84.5,24.5,8,239.5,251,-111,-117
2013-01-09,20,22304,22863,94,44.5,9.5,239.5,251,-124.5,-125
2013-01-09,21,22268.5,22827.5,94,72.5,10.5,252,211,-124.5,-125
2013-01-09,22,22261.5,22822,94,100,10.5,252,211.5,-125.5,-125
2013-01-09,23,22292,22854,94,123,10.5,275.5,277.5,-125.5,-125
2013-01-09,24,22275.5,22837,97.5,145.5,12,275.5,277.5,-125.5,-125
2013-01-09,25,22279.5,22840,97.5,147.5,9.5,281.5,276,-125.5,-125
2013-01-09,26,22205.5,22766,100,149,10.5,281.5,275.5,-125.5,-125
2013-01-09,27,22047.5,22608.5,100,143,11.5,196,256.5,-125.5,-125
2013-01-09,28,22051.5,22613.5,77.5,137,11,196,257,-125.5,-125
2013-01-09,29,22104.5,22664.5,77.5,114.5,8.5,73,497,-125.5,-125
2013-01-09,30,21966,22526,80,92,9.5,73,497,-125.5,-125
2013-01-09,31,21956.5,22531,80,63.5,7.5,-11,205.5,-125.5,-125
2013-01-09,32,22488.5,23064,71,35.5,9.5,24.5,206.5,-125.5,-125
2013-01-09,33,23548,24106.5,71,18.5,8.5,454,496.5,-125.5,-125
2013-01-09,34,25078.5,25638.5,78,2,7,493.5,496.5,-125.5,-125
2013-01-09,35,25697.5,26253.5,78,1.5,5,493.5,496.5,-125.5,-125
2013-01-09,36,25616.5,26173.5,83.5,1,4.5,493.5,496.5,-125.5,-125
2013-01-09,37,25471,26032.5,83.5,0.5,2,493.5,496.5,-125.5,-125
2013-01-09,38,25029.5,25586.5,88,0,7,493.5,496.5,-125.5,-125
2013-01-09,39,24315,24874,88,0,7.5,456.5,492.5,-125.5,-125
2013-01-09,40,23612,24168,93.5,0,5.5,457,492.5,-125.5,-125
2013-01-09,41,23056,23617,93.5,0,5,457,496.5,-125.5,-125
2013-01-09,42,22198.5,22757,71,0,8.5,456.5,496.5,-125.5,-125
2013-01-09,43,21211,21769.5,71,0,8,493,496.5,-125.5,-125
2013-01-09,44,20083.5,20641,74.5,0,6.5,491.5,496.5,-125.5,-125
2013-01-09,45,19109,19668,74.5,0,8,321.5,497,-125.5,-125
2013-01-09,46,18132,18692.5,67.5,0,9.5,321.5,497,-125.5,-125
2013-01-09,47,16943,17577.5,67.5,0,84,353.5,420.5,-125.5,-125
2013-01-09,48,16293.5,16919,67.5,0,68,353.5,421,-125.5,-125
2013-01-10,1,16295,17245.5,67.5,0,402.5,408.5,496.5,-125.5,-125.5
2013-01-10,2,16379,17415.5,49,0,486.5,408.5,496.5,-125.5,-125.5
2013-01-10,3,16259.5,17374.5,49,0,564.5,433,496.5,-125.5,-125
2013-01-10,4,15859.5,17084,41.5,0,674.5,433,496.5,-125.5,-125.5
2013-01-10,5,15595,16913,41.5,0,768,493.5,455,-125.5,-125.5
2013-01-10,6,15584.5,16906,32,0,771,493.5,455,-125.5,-125.5
2013-01-10,7,15353,16845.5,32,0,942.5,480,371,-125.5,-125.5
2013-01-10,8,15011.5,16656,32,0,1094.5,480.5,370.5,-125.5,-125.5
2013-01-10,9,14825.5,16466,32,0,1063.5,223.5,120,-125.5,-125.5
2013-01-10,10,14815,16396.5,33.5,0,1052,224,120,-112,-118.5
2013-01-10,11,15141,16462.5,33.5,0,703,-112,50.5,-80,-92.5
2013-01-10,12,15694,16768,34,0,514,-110.5,50.5,-45.5,-87
2013-01-10,13,17315,17834.5,34,0,78,108.5,-66,8,-63.5
2013-01-10,14,19082.5,19541,27,0,8.5,108.5,-66,-16,-63.5
2013-01-10,15,21236,21653,27,0,8,468.5,50.5,-42.5,-63.5
2013-01-10,16,22469,22892,14.5,0,8,477,50.5,-49.5,-63.5
2013-01-10,17,22948.5,23400.5,14.5,2,11,481.5,159,-54.5,-85.5
2013-01-10,18,22855.5,23314,11.5,3.5,11.5,481.5,159,-54.5,-91
2013-01-10,19,23251,23769,11.5,15.5,9,493.5,174.5,-91.5,-117
2013-01-10,20,23422.5,23981.5,8.5,27.5,8,493.5,175,-125.5,-125
2013-01-10,21,23508,24065.5,8.5,47,6.5,492,210.5,-125.5,-125
2013-01-10,22,23538,24096,13,67,8,492,210.5,-125.5,-125
2013-01-10,23,23664,24222.5,13,73,8.5,493.5,223,-125.5,-125
2013-01-10,24,23684.5,24242.5,9.5,79,5.5,493.5,223,-125.5,-125
2013-01-10,25,23829.5,24387,9.5,80,6.5,493.5,424.5,-125.5,-125
2013-01-10,26,23800,24358.5,28,81,7.5,493.5,424.5,-125.5,-125
2013-01-10,27,23733,24290,28,73.5,7.5,493.5,307.5,-125.5,-125
2013-01-10,28,23702.5,24260,40,65.5,7.5,493.5,308,-125.5,-125
2013-01-10,29,23770,24327.5,40,53.5,7.5,493.5,328.5,-125.5,-125
2013-01-10,30,23603,24159,54.5,41,6.5,493.5,328,-125.5,-125
2013-01-10,31,23599,24156,54.5,30,5,409.5,78.5,-125.5,-125
2013-01-10,32,24177,24736.5,62,19,7.5,410,84.5,-125.5,-125
2013-01-10,33,25154.5,25717.5,62,10.5,12.5,493.5,479.5,-125.5,-125
2013-01-10,34,26032,26594,65.5,2,12.5,493.5,496.5,-125.5,-125
2013-01-10,35,26275.5,26834.5,65.5,2,9.5,492.5,496.5,-125.5,-125
2013-01-10,36,26135.5,26693.5,70,1.5,7,492.5,496.5,-125.5,-125
2013-01-10,37,26073.5,26634,70,1.5,9,491,496.5,-125.5,-125
2013-01-10,38,25762.5,26322,98,1,9.5,491,496.5,-125.5,-125
2013-01-10,39,25103,25665.5,98,1,12.5,492,496.5,-125.5,-125
2013-01-10,40,24323.5,24882.5,106.5,0.5,5.5,492,496.5,-125.5,-125
2013-01-10,41,23589.5,24150.5,106.5,0.5,6.5,491.5,496.5,-125.5,-125
2013-01-10,42,22759.5,23321,149.5,0,9,491.5,496.5,-125.5,-125
2013-01-10,43,21805.5,22365.5,149.5,0,8,491,496.5,-125.5,-125
2013-01-10,44,20601.5,21159,155.5,0,7.5,491,496.5,-125.5,-125
2013-01-10,45,19570,20127,155.5,0,5.5,487.5,451,-125.5,-125
2013-01-10,46,18570,19131.5,164.5,0,10.5,487.5,451.5,-125.5,-125
2013-01-10,47,17393,18262,164.5,0,319,492,496.5,-125.5,-125
2013-01-10,48,16753,17627,164.5,0,349.5,492,496.5,-125.5,-125
2013-01-11,1,16688,17500.5,164.5,0,274.5,490,496.5,-125.5,-124.5
2013-01-11,2,16742,17533,85.5,0,246.5,492,496.5,-125.5,-125
2013-01-11,3,16590.5,17602.5,85.5,0,462.5,492,496.5,-125.5,-125
2013-01-11,4,16277.5,17355,81.5,0,539.5,492,496.5,-125.5,-125
2013-01-11,5,15992,17270.5,81.5,0,744.5,492,496.5,-113.5,-123.5
2013-01-11,6,15932,17241,78,0,774,492,496.5,-112.5,-91
2013-01-11,7,15629,17022.5,78,0,858.5,492,496.5,-112,-53
2013-01-11,8,15329,16783,72.5,0,925,492,496.5,-112.5,-53
2013-01-11,9,15105.5,16646,72.5,0,1006.5,479.5,235.5,-112.5,-53
2013-01-11,10,15035,16568.5,43.5,0,1019.5,480,236,-99,-53
2013-01-11,11,15339.5,16600,43.5,0,794.5,-10.5,104.5,-67,-53
2013-01-11,12,15879.5,16935.5,32.5,4,599.5,-10,104,-63.5,-53
2013-01-11,13,17512,18412,32.5,4,47,93,-379,-49.5,-53
2013-01-11,14,19195,20060.5,26,4.5,6.5,159.5,-421.5,-49.5,-53.5
2013-01-11,15,21331.5,21885.5,26,4.5,7.5,471,-127.5,-49.5,-63.5
2013-01-11,16,22423,22980,24,5,9,490,-128,-49.5,-63.5
2013-01-11,17,22913.5,23365.5,24,5.5,12,390.5,129.5,-54.5,-85.5
2013-01-11,18,22893,23352,22,5.5,13,390.5,129,-54.5,-91
2013-01-11,19,23337,23852,22,22.5,12,492,294.5,-86,-116.5
2013-01-11,20,23501.5,24037,20,39.5,12.5,492,294,-100,-123.5
2013-01-11,21,23522.5,24068,20,62,8.5,467.5,331.5,-113.5,-123.5
2013-01-11,22,23487.5,24034.5,24.5,85,10.5,467.5,331,-113.5,-123.5
2013-01-11,23,23437.5,23998,24.5,97.5,10.5,490,184,-125.5,-125
2013-01-11,24,23411,23973,40.5,110.5,11.5,490,184.5,-125.5,-125
2013-01-11,25,23392,23952,40.5,117,10,490,393,-125.5,-125
2013-01-11,26,23245,23803.5,50,124,6.5,490,393,-125.5,-125
2013-01-11,27,23056,23613.5,50,117,4.5,492,496.5,-125.5,-125
2013-01-11,28,22913,23472,56.5,110,9,492,483.5,-125.5,-125
2013-01-11,29,22880,23438,56.5,91.5,5.5,439.5,117,-125.5,-125
2013-01-11,30,22734,23293,51,72.5,9,439.5,117.5,-125.5,-125
2013-01-11,31,22609,23169,51,52,10,277.5,87.5,-125.5,-125
2013-01-11,32,23057,23618,77.5,31.5,11.5,277,87.5,-125.5,-125
2013-01-11,33,24077,24639.5,77.5,16.5,10.5,490,240,-125.5,-125
2013-01-11,34,25535.5,26096.5,85.5,2,11,490,240,-125.5,-125
2013-01-11,35,26049.5,26610,85.5,1.5,10.5,492,496.5,-125.5,-125
2013-01-11,36,25865,26427.5,102,1.5,12.5,492,496.5,-125.5,-125
2013-01-11,37,25489,26049.5,102,1,11,490,496.5,-125.5,-125
2013-01-11,38,25018.5,25579.5,114,1,11,490,496.5,-125.5,-125
2013-01-11,39,24326.5,24884.5,114,1,5.5,492,487.5,-125.5,-125
2013-01-11,40,23471.5,24030.5,132,0.5,4.5,492,487.5,-125.5,-125
2013-01-11,41,22730.5,23290,132,0.5,7.5,492,496.5,-125.5,-125
2013-01-11,42,21855,22413,131,0,8,492,496.5,-125.5,-125
2013-01-11,43,20971,21529.5,131,0,6.5,492,496.5,-125.5,-125
2013-01-11,44,19883.5,20444,151.5,0,10,492,496.5,-125.5,-125
2013-01-11,45,19105,19663,151.5,0,6.5,492,370.5,-125.5,-125
2013-01-11,46,18352.5,18913,185.5,0,11,492,370.5,-125.5,-125
2013-01-11,47,17395.5,17956.5,185.5,0,13,492,446.5,-125.5,-123
2013-01-11,48,16760,17440.5,185.5,0,134,492,447,-124.5,-123
2013-01-12,1,16678,17539,185.5,0,325.5,492,497,-112.5,-123.5
2013-01-12,2,16653,17531,239.5,0,342.5,492,497,-112.5,-123.5
2013-01-12,3,16417.5,17211,239.5,0,257.5,492,497,-112.5,-123.5
2013-01-12,4,15896,16857,272.5,0,425,492,497,-112,-123.5
2013-01-12,5,15582,16698,272.5,0,581.5,492,440.5,-112.5,-123
2013-01-12,6,15469,16632,279,0,628.5,492,441,-112,-123.5
2013-01-12,7,15085,16443,279,0,823,492,497,-112.5,-123
2013-01-12,8,14598,15989,319.5,0,856.5,492,497,-112,-123
2013-01-12,9,14287,15609.5,319.5,0,787.5,492,497,-112.5,-123
2013-01-12,10,14127.5,15434,321,0,792,492,497,-99,-116.5
2013-01-12,11,14095,15344.5,321,0,792,455.5,449.5,-67,-90.5
2013-01-12,12,14218,15417,338,2,748.5,455.5,449.5,-66,-85.5
2013-01-12,13,14761,15877.5,338,2.5,671,406,290,-54.5,-91
2013-01-12,14,15290.5,15964,373,3,228.5,406,290,-54.5,-91
2013-01-12,15,16099.5,16630.5,373,3,83.5,307,191.5,-60.5,-91
2013-01-12,16,16747.5,17275.5,389,3.5,82.5,307,191,-55.5,-91
2013-01-12,17,17689.5,18218.5,389,4,83.5,470.5,202,-54.5,-91
2013-01-12,18,18718.5,19175.5,425,4,11.5,470.5,202,-54.5,-91
2013-01-12,19,19713.5,20223,425,16,7,492,443.5,-86,-116.5
2013-01-12,20,20333,20862,427.5,27.5,6,492,444,-100,-123.5
2013-01-12,21,20576,21107.5,427.5,45.5,8,492,496.5,-100,-123.5
2013-01-12,22,20780,21310.5,418.5,63.5,5.5,492,496.5,-100,-123.5
2013-01-12,23,20947,21501,418.5,72.5,7,492,497,-120.5,-125
2013-01-12,24,21158,21714,387,82,6,492,497,-125,-125
2013-01-12,25,21269.5,21827,387,82.5,6,492,497,-125,-125
2013-01-12,26,21165.5,21722.5,347,83,6.5,492,497,-125,-125
2013-01-12,27,20970,21528.5,347,80,7,492,497,-125,-125
2013-01-12,28,20846.5,21403.5,378,77,7,492,497,-125,-125
2013-01-12,29,20757,21314,378,68,6,492,497,-125,-125
2013-01-12,30,20627,21183,378.5,59,5.5,492,497,-125,-125
2013-01-12,31,20655.5,21211,378.5,42.5,6,490,205.5,-125,-125
2013-01-12,32,20911.5,21469,372.5,26.5,6.5,490,206.5,-125,-125
2013-01-12,33,21651,22209.5,372.5,14,7,492,419.5,-125,-125
2013-01-12,34,23101.5,23661.5,365.5,2,8.5,492,419.5,-125,-125
2013-01-12,35,23789,24345.5,365.5,1.5,4.5,492,497,-125,-125
2013-01-12,36,23951,24504.5,360,1.5,3.5,492,497,-125,-125
2013-01-12,37,23650.5,24207,360,1,5,492,497,-125,-125
2013-01-12,38,23155.5,23712.5,411.5,1,7,492,497,-125,-125
2013-01-12,39,22474,23031,411.5,1,6.5,492,497,-125,-125
2013-01-12,40,21718.5,22276,378,0.5,6,492,497,-125,-125
2013-01-12,41,21129.5,21685.5,378,0.5,4,491.5,497,-125,-125
2013-01-12,42,20378.5,20937,320.5,0,4.5,491.5,497,-125,-125
2013-01-12,43,19719,20276.5,320.5,0,7,492,497,-125,-125
2013-01-12,44,18998.5,19557.5,356.5,0,5,492,497,-125,-125
2013-01-12,45,18325,18881,356.5,0,5,492,448.5,-125,-125
2013-01-12,46,17918,18472,347,0,5,492,449,-121,-125
2013-01-12,47,17112.5,17674.5,347,0,14,492,497,-125,-123.5
2013-01-12,48,16539,17430,347,0,343,492,497,-125,-123.5
2013-01-13,1,16554,17423.5,347,0,322,492,497,-125,-123
2013-01-13,2,16580.5,17448,277.5,0,320,492,497,-125,-123.5
2013-01-13,3,16345.5,17301.5,277.5,0,410.5,492,497,-124,-123
2013-01-13,4,15871.5,16996.5,245.5,0,587.5,492,497,-115.5,-123
2013-01-13,5,15501,16712.5,245.5,0,665,492,497,-123.5,-123
2013-01-13,6,15481.5,16742.5,246.5,0,610.5,492,497,-124.5,-123
2013-01-13,7,15196,16544,246.5,0,801,492,497,-124.5,-123
2013-01-13,8,14814.5,16195,205.5,0,833,492,497,-124.5,-123
2013-01-13,9,14497.5,15987,205.5,0,942,492,374.5,-124.5,-123
2013-01-13,10,14275.5,15866,190,0,1063.5,492,375,-111.5,-116.5
2013-01-13,11,14206,15725,190,0,1036.5,492,497,-92.5,-90.5
2013-01-13,12,14186.5,15661,147.5,4.5,993,492,497,-83,-90.5
2013-01-13,13,14493.5,15791,147.5,4.5,851.5,492,398.5,-54.5,-91
2013-01-13,14,14759.5,15890.5,153,5,686,492,398.5,-54.5,-91
2013-01-13,15,15103,15852.5,153,5,310.5,467,114,-54.5,-91
2013-01-13,16,15425.5,16058,148.5,5.5,196,467,114,-54.5,-91
2013-01-13,17,16120.5,16649.5,148.5,5.5,74,467,68,-54.5,-91
2013-01-13,18,17129.5,17579.5,149.5,5.5,4.5,467,68,-54.5,-91
2013-01-13,19,18270.5,18779,149.5,25.5,3.5,492,213,-86,-116.5
2013-01-13,20,19142.5,19674.5,143.5,45.5,4.5,492,213,-100,-123.5
2013-01-13,21,19890,20422,143.5,76,6.5,492,418,-100,-123.5
2013-01-13,22,20279.5,20813.5,161,107,8.5,492,418,-100,-123.5
2013-01-13,23,20627.5,21161.5,161,123.5,9.5,492,496.5,-100,-123.5
2013-01-13,24,20885,21420,170,140,12,492,496.5,-100,-123.5
2013-01-13,25,21208,21755.5,170,144,11,492,497,-113,-123.5
2013-01-13,26,21356,21902,175,148.5,7,492,497,-114.5,-123.5
2013-01-13,27,21331.5,21888,175,134.5,7.5,492,497,-124,-125
2013-01-13,28,21223,21781,169.5,120,8,492,497,-125,-125
2013-01-13,29,21172,21730,169.5,98,5.5,492,497,-125,-125
2013-01-13,30,21139,21696,150,75.5,5.5,492,497,-125,-125
2013-01-13,31,21310,21867,150,53.5,7,492,384.5,-125,-125
2013-01-13,32,21940,22499,140.5,31.5,9,492,384.5,-125,-125
2013-01-13,33,22757.5,23316.5,140.5,17,8.5,490.5,324,-125,-125
2013-01-13,34,24088.5,24644.5,116,3,5,490.5,324,-125,-125
2013-01-13,35,24673,25232,116,3,8.5,492,497,-125,-125
2013-01-13,36,24532,25088.5,96.5,2.5,4.5,492,497,-125,-125
2013-01-13,37,24129,24685.5,96.5,2,6.5,492,428,-125,-125
2013-01-13,38,23544,24100,86,2,4.5,492,428.5,-125,-125
2013-01-13,39,23114.5,23670,86,1.5,6,492,296.5,-125,-125
2013-01-13,40,22528.5,23083.5,69.5,1,5,492,296.5,-125,-125
2013-01-13,41,22111.5,22668,69.5,0.5,6,492,497,-125,-125
2013-01-13,42,21398,21957,53,0,4.5,492,497,-125,-125
2013-01-13,43,20634.5,21188.5,53,0,4,492,497,-125,-123.5
2013-01-13,44,19600,20156.5,49.5,0,8,492,497,-125,-123.5
2013-01-13,45,18715,19271.5,49.5,0,8,491.5,489,-125,-123.5
2013-01-13,46,17887,18446.5,46.5,0,12.5,491.5,489,-124,-123.5
2013-01-13,47,16846,17775,46.5,0,392.5,492,496.5,-112.5,-123.5
2013-01-13,48,16211,17324,46.5,0,577.5,492,496.5,-112.5,-123.5
2013-01-14,1,16266.5,17377,46.5,0,575.5,492,496.5,-112.5,-123
2013-01-14,2,16467.5,17604.5,61,0,574,492,496.5,-112.5,-123
2013-01-14,3,16409.5,17668,61,0,723.5,492,476,-112.5,-123
2013-01-14,4,16074.5,17543,72.5,0,933.5,492,476,-112,-92
2013-01-14,5,15839.5,17386.5,72.5,0,1012.5,492,496.5,-112.5,-79
2013-01-14,6,15899.5,17443,79.5,0,1010,492,496.5,-102.5,-45
2013-01-14,7,15672,17363,79.5,0,1149.5,481,417.5,-75,-27
2013-01-14,8,15317,16989,99.5,0,1147,473,417,-75,-27
2013-01-14,9,15081.5,16726.5,99.5,0,1141,253,124,-75,-27
2013-01-14,10,15064,16692.5,118,0,1123,252.5,124,-75,-27
2013-01-14,11,15338.5,16866.5,118,0,870.5,-178,71,-75,-53.5
2013-01-14,12,15987,17491,145,0,839.5,-178.5,71,-45,-90.5
2013-01-14,13,17756.5,18804.5,145,0.5,524.5,-158,64,13,-63.5
2013-01-14,14,19618.5,20290,178,1,138,-158,64,-6,-63.5
2013-01-14,15,21846,22518,178,2,8,-11,196.5,-49.5,-63
2013-01-14,16,23168,23838.5,165,2.5,10,0,196,-49.5,-63
2013-01-14,17,23631.5,24344,165,3,9.5,0,93.5,-66.5,-86.5
2013-01-14,18,23775,24492,191,3.5,7.5,0,94,-67.5,-92.5
2013-01-14,19,24436,25197.5,191,12,5.5,0,226,-99,-118
2013-01-14,20,24729,25509.5,223,20,5.5,0,226.5,-113,-125
2013-01-14,21,24784.5,25534.5,223,31.5,11,70,372.5,-124.5,-125
2013-01-14,22,24856.5,25606.5,266,43,10.5,54,372.5,-125.5,-125
2013-01-14,23,24934,25718.5,266,54,10.5,0,497,-125.5,-125
2013-01-14,24,25029,25813.5,246.5,65.5,10,0,497,-125.5,-125
2013-01-14,25,25188,25945,246.5,69.5,8,0,497,-125.5,-125
2013-01-14,26,25171,25929,350,73.5,8,-26.5,497,-125.5,-125
2013-01-14,27,24991,25960.5,350,70,9,-155,275,-125.5,-125
2013-01-14,28,24915.5,25884.5,332.5,67,8,-162.5,275.5,-125.5,-125
2013-01-14,29,24863,25833,332.5,64.5,9,-195,50.5,-125.5,-125
2013-01-14,30,24658.5,25627.5,364,62,8,-184,50,-125.5,-125
2013-01-14,31,24576,25363.5,364,47,8,72,-101.5,-125.5,-125
2013-01-14,32,24958.5,25746,438.5,32,8,116,-101.5,-125.5,-125
2013-01-14,33,25577,26133,438.5,18.5,6,277.5,364.5,-125.5,-125
2013-01-14,34,26400,26958,394,4.5,7,312.5,399.5,-125.5,-125
2013-01-14,35,26885.5,27446.5,394,4,11,481.5,496.5,-125.5,-125
2013-01-14,36,26621,27181,354.5,3.5,10,480.5,496.5,-125.5,-125
2013-01-14,37,26534.5,27093,354.5,3,8,160.5,474,-125.5,-125
2013-01-14,38,26270.5,26831,426.5,2.5,9,161,474,-125.5,-125
2013-01-14,39,25619.5,26181.5,426.5,2,9,183,486,-125.5,-125
2013-01-14,40,24807.5,25368,437,1.5,6,182.5,486,-125.5,-125
2013-01-14,41,24178,24735.5,437,1,5.5,178,494.5,-125.5,-125
2013-01-14,42,23345.5,23905,435,0,5,177.5,494.5,-125.5,-125
2013-01-14,43,22460,23016.5,435,0,4.5,37,497,-125.5,-125
2013-01-14,44,21190,21747.5,479,0,7,37.5,497,-125.5,-125
2013-01-14,45,20066,20658,479,0,7.5,-30,383.5,-125.5,-125
2013-01-14,46,19042.5,19640.5,409.5,0,12.5,-29.5,383.5,-125.5,-125
2013-01-14,47,17686.5,18622.5,409.5,0,387,114.5,406.5,-125.5,-125.5
2013-01-14,48,16967,17936.5,409.5,0,410,114,406.5,-125.5,-125
2013-01-15,1,17020,18154,409.5,0,584.5,418,375.5,-125.5,-125
2013-01-15,2,17177,18281.5,362.5,0,527,417,375,-125.5,-125.5
2013-01-15,3,17102,18092,362.5,0,440.5,453.5,223.5,-125.5,-125.5
2013-01-15,4,16834,18089.5,336.5,0,706,453.5,223.5,-125.5,-125
2013-01-15,5,16650.5,17994,336.5,0,795,453.5,246.5,-124.5,-125.5
2013-01-15,6,16653,17888.5,274,0,665.5,453.5,247,-114,-125
2013-01-15,7,16410,17735,274,0,799.5,429.5,429,-101,-125
2013-01-15,8,16126.5,17541,229,0,893.5,429,428.5,-96,-125
2013-01-15,9,15901,17299,229,0,874,396,158.5,-102,-123
2013-01-15,10,15940.5,17302,190.5,0,870,394.5,159,-80,-106
2013-01-15,11,16261,17252,190.5,0,301,-178,-0.5,-79.5,-92.5
2013-01-15,12,16884,17819.5,149.5,7,318.5,-179,-0.5,-82,-92.5
2013-01-15,13,18526.5,19494.5,149.5,7,15.5,-327.5,-192.5,-62,-65
2013-01-15,14,20272,21257,141.5,7.5,11.5,-326,-193,-80.5,-65
2013-01-15,15,22412.5,22990.5,141.5,8,4.5,-140.5,102,-62.5,-65
2013-01-15,16,23583.5,24163,147.5,8,6.5,-140.5,101.5,-62.5,-65
2013-01-15,17,23961,24562,147.5,8.5,6,-125.5,-0.5,-72.5,-95
2013-01-15,18,23868,24464.5,90.5,9,9.5,-125.5,-0.5,-67.5,-92.5
2013-01-15,19,24359.5,24967.5,90.5,32,10,130,116.5,-103,-118
2013-01-15,20,24552.5,25188,75,55,8,155,116.5,-125.5,-125
2013-01-15,21,24607,25165.5,75,81.5,8.5,29.5,116.5,-125.5,-125
2013-01-15,22,24621.5,25179.5,50.5,108,7,29.5,116.5,-125.5,-125
2013-01-15,23,24600.5,25160,50.5,129,8,101,210.5,-125.5,-125
2013-01-15,24,24576,25134,55,149.5,8,101,210,-125.5,-125
2013-01-15,25,24615,25172.5,55,157,7.5,134.5,226.5,-125.5,-125
2013-01-15,26,24482.5,25039.5,58,164,7,134.5,226.5,-125.5,-125
2013-01-15,27,24371,24928.5,58,154.5,7.5,131,247.5,-125.5,-125
2013-01-15,28,24266,24822,44,145,6.5,130.5,247.5,-125.5,-125
2013-01-15,29,24274.5,24849,44,123.5,4,-17.5,58.5,-125.5,-125
2013-01-15,30,24199,24773,28,102.5,4,-17,58.5,-125.5,-125
2013-01-15,31,24155.5,24833.5,28,76.5,7.5,-119,100.5,-125.5,-125
2013-01-15,32,24651,25330,31,50.5,6.5,-114,100.5,-125.5,-125
2013-01-15,33,25463.5,26022.5,31,27,7.5,80.5,483.5,-125.5,-125
2013-01-15,34,26688.5,27245,43,3.5,3.5,81.5,496.5,-125.5,-125
2013-01-15,35,27178,27734,43,3.5,4.5,492.5,496.5,-125.5,-125
2013-01-15,36,26962.5,27517,55.5,3,5,492,496.5,-125.5,-125
