Date,Period,SSP,SBP
2013-01-17,13,48.21,64.36479
2013-01-17,14,49.88,63.48707
2013-01-17,15,54.11,70.63797
2013-01-17,16,54.45,89.93704
2013-01-17,17,53.91,79.983
2013-01-17,18,42.08681,53.9
2013-01-17,19,55.89,72.87
2013-01-17,20,56.65,71.26
2013-01-17,21,56.98,72.4
2013-01-17,22,57.39,71.08
2013-01-17,23,55.93,60.47623
2013-01-17,24,54.32,68.84
2013-01-17,25,53.54,68.19
2013-01-17,26,42.45,52.62
2013-01-17,27,42.45,50.07
2013-01-17,28,49.26,62.34807
2013-01-17,29,48.72,61.71684
2013-01-17,30,47.61,58.98329
2013-01-17,31,55.79,61.77355
2013-01-17,32,55.71,61.7744
2013-01-17,33,42.7301,55.02
2013-01-17,34,43.33543,62.44
2013-01-17,35,40.96024,77.15
2013-01-17,36,41.41356,75.42
2013-01-17,37,41.89817,71.09
2013-01-17,38,42.48428,70.09
2013-01-17,39,43.66131,53.69
2013-01-17,40,42.99111,54.23
2013-01-17,41,42.71679,53.5
2013-01-17,42,41.15249,53.16
2013-01-17,43,41.50581,51.71
2013-01-17,44,40.64748,51.71
2013-01-17,45,34.70667,49.97
2013-01-17,46,34.67127,49.55
2013-01-17,47,30.26616,38.23
2013-01-17,48,28.87498,35.18
2013-01-18,1,29.42612,36.06
2013-01-18,2,32.88575,35.68
2013-01-18,3,28.24281,37.87
2013-01-18,4,28.37181,34.91
2013-01-18,5,28.32205,31.7
2013-01-18,6,29.26886,31.11
2013-01-18,7,32.89705,32.89705
2013-01-18,8,33.40442,33.40442
2013-01-18,9,33.55142,33.55142
2013-01-18,10,28.07906,28.62
2013-01-18,11,28.17712,30.05
2013-01-18,12,29.35906,29.81
2013-01-18,13,40.15068,44.03
2013-01-18,14,39.14089,48.29
2013-01-18,15,39.95226,49.9
2013-01-18,16,41.30932,51.33
2013-01-18,17,41.42867,51.36
2013-01-18,18,41.02033,49.72
2013-01-18,19,42.12,50.48
2013-01-18,20,50.38,72.17123
2013-01-18,21,42.79923,50.16
2013-01-18,22,49.18,73.2407
2013-01-18,23,48.15,72.212
2013-01-18,24,49.01,72.50403
2013-01-18,25,49.64,70.51811
2013-01-18,26,47.92,61.30846
2013-01-18,27,44.46,69.98397
2013-01-18,28,45.19,65.14415
2013-01-18,29,43.50851,43.8
2013-01-18,30,42.93048,43.42
2013-01-18,31,42.06505,51.62
2013-01-18,32,43.50593,52.34
2013-01-18,33,36.49402,53.14
2013-01-18,34,39.57489,57.01
2013-01-18,35,40.6003,62.57
2013-01-18,36,41.67803,60.65
2013-01-18,37,38.73226,59.14
2013-01-18,38,38.63012,57.27
2013-01-18,39,41.35688,55.13
2013-01-18,40,39.19597,53.01
2013-01-18,41,38.39665,50.81
2013-01-18,42,38.37797,49.34
2013-01-18,43,36.36479,45.59
2013-01-18,44,36.44116,45.2
2013-01-18,45,36.52718,45.52
2013-01-18,46,34.04328,44.08
2013-01-18,47,31.70829,37.23
2013-01-18,48,29.71082,37.18
2013-01-19,1,36.69,48.41
2013-01-19,2,37.34,52.74979
2013-01-19,3,36.85,55.58292
2013-01-19,4,36.47,55.15945
2013-01-19,5,36.01,57.14325
2013-01-19,6,36.09,58.5896
2013-01-19,7,31.11,62.07074
2013-01-19,8,29.27838,30.31
2013-01-19,9,30.14,55.64073
2013-01-19,10,29.94,62.49977
2013-01-19,11,30.39,57.46512
2013-01-19,12,30.07,56.17821
2013-01-19,13,32,33.8
2013-01-19,14,32.65936,33.3
2013-01-19,15,35.01,45.26
2013-01-19,16,35.17367,44.81
2013-01-19,17,35.39028,44.75
2013-01-19,18,47.91,58.99
2013-01-19,19,53.12,63.15793
2013-01-19,20,55.1,71.29349
2013-01-19,21,56.41,70.66581
2013-01-19,22,55.12,99.51462
2013-01-19,23,54.35,91.4109
2013-01-19,24,52.53,100.65144
2013-01-19,25,56.13,98.93446
2013-01-19,26,53.46,78.94161
2013-01-19,27,50.5,70.28119
2013-01-19,28,48.75,65.63598
2013-01-19,29,48.15,65.00258
2013-01-19,30,46.81,64.53683
2013-01-19,31,47.44,65.17444
2013-01-19,32,47.45,65.68676
2013-01-19,33,46.46,68.20876
2013-01-19,34,58.85,98.97257
2013-01-19,35,74.64,125.68323
2013-01-19,36,71.21,119.03528
2013-01-19,37,41.40391,73.12
2013-01-19,38,40.301,64.31
2013-01-19,39,41.00245,50.65
2013-01-19,40,38.39645,49.21
2013-01-19,41,39.10402,49.33
2013-01-19,42,39.56504,47.52
2013-01-19,43,38.81217,45.72
2013-01-19,44,44.3,52.77
2013-01-19,45,42.91,47.87
2013-01-19,46,38.84553,42.13
2013-01-19,47,37.44,50.3042
2013-01-19,48,32.64139,37.04
2013-01-20,1,32.16777,37.21
2013-01-20,2,39.33,56.13027
2013-01-20,3,38.62,58.06226
2013-01-20,4,39.12,57.54606
2013-01-20,5,38.54,60.01772
2013-01-20,6,36.68,56.47413
2013-01-20,7,34.12,57.42656
2013-01-20,8,31.21,43
2013-01-20,9,29.58931,32.04
2013-01-20,10,28.76885,30.88
2013-01-20,11,27.65189,32.37
2013-01-20,12,27.43659,32.13
2013-01-20,13,27.38814,32.2
2013-01-20,14,27.51928,31.7
2013-01-20,15,28.12198,31.25
2013-01-20,16,29.40366,31.91
2013-01-20,17,42.1157,42.1157
2013-01-20,18,40.13,53.78894
2013-01-20,19,44.63,53.93705
2013-01-20,20,46.66,58.07872
2013-01-20,21,51.2,61.82223
2013-01-20,22,51.09,70.03577
2013-01-20,23,52.55,72.95067
2013-01-20,24,54.85,74.3658
2013-01-20,25,55.52,75.32638
2013-01-20,26,56.53,74.05945
2013-01-20,27,54.94,68.33854
2013-01-20,28,52.58,63.01777
2013-01-20,29,50.78,64.8865
2013-01-20,30,50.47,60.63709
2013-01-20,31,54.42,60.70798
2013-01-20,32,54.38,59.92555
2013-01-20,33,39.09071,55.67
2013-01-20,34,39.60227,63.86
2013-01-20,35,41.01553,87.98
2013-01-20,36,42.23787,79.72
2013-01-20,37,53.84,53.84
2013-01-20,38,41.03295,63.77
2013-01-20,39,40.77345,56.51
2013-01-20,40,41.68156,54.57
2013-01-20,41,41.08429,53.6
2013-01-20,42,39.93708,53.63
2013-01-20,43,48.86,60.89002
2013-01-20,44,38.5,47.48
2013-01-20,45,45.66,58.17757
2013-01-20,46,45.35,56.40372
2013-01-20,47,38.35,49.5
2013-01-20,48,33.24091,38.63
2013-01-21,1,39.24,48.27564
2013-01-21,2,39.48,50.38673
2013-01-21,3,39.07,56.37853
2013-01-21,4,38.01,52.38604
2013-01-21,5,38.22,49.90229
2013-01-21,6,37.63,49.78672
2013-01-21,7,35.2,52.36016
2013-01-21,8,34.39,52.51357
2013-01-21,9,34.42,52.83541
2013-01-21,10,33.64,48.83456
2013-01-21,11,39.91,45.91602
2013-01-21,12,34.87673,39.07
2013-01-21,13,34.6731,48.01
2013-01-21,14,35.00718,51.77
2013-01-21,15,36.78706,50.64
2013-01-21,16,36.67503,48.48
2013-01-21,17,38.15542,51.2
2013-01-21,18,39.13241,52.68
2013-01-21,19,40.97076,51.54
2013-01-21,20,53.87,55.31746
2013-01-21,21,54.46,126.52478
2013-01-21,22,54.67,128.3772
2013-01-21,23,56.24,112.42209
2013-01-21,24,55.84,70.63799
2013-01-21,25,54.98,87.44534
2013-01-21,26,53.42,71.18732
2013-01-21,27,41.01,51.82
2013-01-21,28,41.00311,51.58
2013-01-21,29,51.42,64.5
2013-01-21,30,40.89401,48.47
2013-01-21,31,52.89,67.33166
2013-01-21,32,52.72,67.51115
2013-01-21,33,39.71406,54.33
2013-01-21,34,40.80515,55.35
2013-01-21,35,41.23132,68.09
2013-01-21,36,40.99884,62.69
2013-01-21,37,41.16406,58.64
2013-01-21,38,41.50548,58.44
2013-01-21,39,41.10876,57.7
2013-01-21,40,41.50358,57.36
2013-01-21,41,41.01088,55.98
2013-01-21,42,40.77717,52.7
2013-01-21,43,40.77881,51.23
2013-01-21,44,40.19572,49.69
2013-01-21,45,40.13622,47.39
2013-01-21,46,40.29986,42.51
2013-01-21,47,40,41.21
2013-01-21,48,38.56,55.74453
2013-01-22,1,39.36,56.16654
2013-01-22,2,39.89,64.70128
2013-01-22,3,39.66,60.18217
2013-01-22,4,38.13,65.12991
2013-01-22,5,36.67,57.41605
2013-01-22,6,36.72,59.7849
2013-01-22,7,36.74,57.22834
2013-01-22,8,36.65,60.16511
2013-01-22,9,33.48,62.24619
2013-01-22,10,34.62,61.89091
2013-01-22,11,38.55,52.06392
2013-01-22,12,38.15,49.92475
2013-01-22,13,46.85,62.5783
2013-01-22,14,47.85,64.22678
2013-01-22,15,49.42,65.98833
2013-01-22,16,49.21,70.1
2013-01-22,17,42.3612,49.11
2013-01-22,18,42.17393,50.87
2013-01-22,19,50.89,68.0541
2013-01-22,20,52,92.48181
2013-01-22,21,52.18,70.91824
2013-01-22,22,52.69,70.21
2013-01-22,23,52.41,63.22349
2013-01-22,24,41.74755,52.3
2013-01-22,25,41.40562,52.36
2013-01-22,26,41.52,51.08
2013-01-22,27,49.42,62.95341
2013-01-22,28,49.1,60.57642
2013-01-22,29,49.57,62.21479
2013-01-22,30,48.52,59
2013-01-22,31,54.11,59
2013-01-22,32,40.80592,54.63
2013-01-22,33,40.65098,51.45
2013-01-22,34,41.21761,60.61
2013-01-22,35,39.64859,60.6
2013-01-22,36,39.63914,59.62
2013-01-22,37,39.33239,59.16
2013-01-22,38,41.15286,57.17
2013-01-22,39,54.66,66.33119
2013-01-22,40,53.06,65.55967
2013-01-22,41,52.09,60.22507
2013-01-22,42,51.99,58.82
2013-01-22,43,50.37,64.7542
2013-01-22,44,48.87,58.91875
2013-01-22,45,41.55,47.53
2013-01-22,46,39.059,46.13
2013-01-22,47,35.20056,36.81
2013-01-22,48,32.19937,36.47
2013-01-23,1,37.13,45
2013-01-23,2,38.37,56.15351
2013-01-23,3,37.8,65.57288
2013-01-23,4,38.36,65.49981
2013-01-23,5,37.18,58.96821
2013-01-23,6,38.68,56.45238
2013-01-23,7,38.01,56.5006
2013-01-23,8,37.83,62.38026
2013-01-23,9,37.41,65.79064
2013-01-23,10,37.97,54.71154
2013-01-23,11,41.83,62.42283
2013-01-23,12,41.18,62.75
2013-01-23,13,46.83,62.75
2013-01-23,14,47.91,62.75
2013-01-23,15,53.66,65.61335
2013-01-23,16,56.58,69.23666
2013-01-23,17,57.57,71.26015
2013-01-23,18,57.06,70.1308
2013-01-23,19,67.75954,67.75954
2013-01-23,20,69.91415,69.91415
2013-01-23,21,75.02715,75.02715
2013-01-23,22,77.31216,77.31216
2013-01-23,23,67.44,73.10058
2013-01-23,24,65.74,73.9625
2013-01-23,25,63.18,81.4413
2013-01-23,26,61.82,76.35691
2013-01-23,27,59.73,73.1069
2013-01-23,28,59.05,67.44817
2013-01-23,29,55.42,64.42029
2013-01-23,30,54.28,62.3011
2013-01-23,31,60.75,60.75
2013-01-23,32,60.75,60.75
2013-01-23,33,61.57,66.1
2013-01-23,34,90.71,97.3729
2013-01-23,35,107.2,174.97344
2013-01-23,36,103.98,142.42328
2013-01-23,37,90.38,158.51402
2013-01-23,38,91.74,111.66355
2013-01-23,39,45.31052,57.9
2013-01-23,40,42.93566,57.88
2013-01-23,41,43,57.18
2013-01-23,42,55.95,58.32764
2013-01-23,43,52.78,59.49
2013-01-23,44,52.37,61.68048
2013-01-23,45,49.79,62.26318
2013-01-23,46,42.2,48.59
2013-01-23,47,44.78,60.97446
2013-01-23,48,45.75,61.41575
2013-01-24,1,50.37,67.46124
2013-01-24,2,54.03,69.39346
2013-01-24,3,54.84,67.01425
2013-01-24,4,53.65,64.63534
2013-01-24,5,51.76,62.53232
2013-01-24,6,49.96,65.92401
2013-01-24,7,44.32,60
2013-01-24,8,58,58
2013-01-24,9,42.93,67.12602
2013-01-24,10,37.66789,42.34
2013-01-24,11,48.66,59
2013-01-24,12,35.33576,47.29
2013-01-24,13,52.42,60
2013-01-24,14,58,58
2013-01-24,15,42.05702,55.66
2013-01-24,16,42.00122,56.54
2013-01-24,17,42.01496,53.81
2013-01-24,18,42.05235,53.28
2013-01-24,19,42.26894,53.53
2013-01-24,20,42.27106,51.65
2013-01-24,21,42.21539,53.36
2013-01-24,22,42.14405,50.69
2013-01-24,23,42.2803,47.27
2013-01-24,24,42.28433,47.36
2013-01-24,25,42.06243,46.57
2013-01-24,26,42.00162,46.63
2013-01-24,27,42.31249,45.53
2013-01-24,28,42.39265,45.33
2013-01-24,29,45.29,58.12973
2013-01-24,30,44.92,94.62952
2013-01-24,31,57.7,64.7642
2013-01-24,32,56.96,61.91451
2013-01-24,33,41.87858,56.49
2013-01-24,34,42.29189,63.15
2013-01-24,35,42.16432,78.33
2013-01-24,36,42.38145,78.09
2013-01-24,37,42.45006,72.44
2013-01-24,38,42.4832,70.15
2013-01-24,39,41.98387,53.08
2013-01-24,40,41.15344,52.22
2013-01-24,41,42.29099,51.73
2013-01-24,42,41.85083,50.92
2013-01-24,43,42.1824,49.26
2013-01-24,44,41.18945,48.99
2013-01-24,45,41.64122,45.79
2013-01-24,46,37.43094,45.19
2013-01-24,47,35.81675,41.91
2013-01-24,48,32.31154,42.05
2013-01-25,1,33.97551,42.94
2013-01-25,2,33.148,41.15
2013-01-25,3,32.78239,38.62
2013-01-25,4,27.25941,38.15
2013-01-25,5,32.02605,37.35
2013-01-25,6,32.63006,38.89
2013-01-25,7,31.95838,37.76
2013-01-25,8,30.54069,37.3
2013-01-25,9,32.90748,37.02
2013-01-25,10,30.29156,36.16
2013-01-25,11,31.6388,38.52
2013-01-25,12,32.28414,40.91
2013-01-25,13,35.15,43.08
2013-01-25,14,44.9,62.30483
2013-01-25,15,42,51
2013-01-25,16,41.64979,49.55
2013-01-25,17,42.10838,50.41
2013-01-25,18,42.02985,51.71
2013-01-25,19,39.54628,50.91
2013-01-25,20,41.21905,51.84
2013-01-25,21,49.9,68.25998
2013-01-25,22,48.19,67.25291
2013-01-25,23,46.54,66.29341
2013-01-25,24,46.53,65.88772
2013-01-25,25,47.14,62.7065
2013-01-25,26,46.57,61.87516
2013-01-25,27,45.37,61.11258
2013-01-25,28,44.89,60.16302
2013-01-25,29,45.15,60.43006
2013-01-25,30,44.62,59.3891
2013-01-25,31,48.6,55.47178
2013-01-25,32,48.11,57.08136
2013-01-25,33,48.7,64.81876
2013-01-25,34,57.67,89.82865
2013-01-25,35,62.21,96.32
2013-01-25,36,42.07721,62.22
2013-01-25,37,42.12871,58.79
2013-01-25,38,41.7294,56.96
2013-01-25,39,50.11,60.32527
2013-01-25,40,49.87,60.16876
2013-01-25,41,49.81,62.93302
2013-01-25,42,49.72,64.04413
2013-01-25,43,47.4,64.63369
2013-01-25,44,46.22,60.06986
2013-01-25,45,46.92,61.58692
2013-01-25,46,46.19,61.63245
2013-01-25,47,40.23,61.04578
2013-01-25,48,38.94,59.94171
2013-01-26,1,42.46,72.40288
2013-01-26,2,42.71,75.808
2013-01-26,3,41.31,71.80196
2013-01-26,4,39.37,59.76494
2013-01-26,5,38.63,57.267
2013-01-26,6,38.79,61.3679
2013-01-26,7,38.69,63.90324
2013-01-26,8,37.94,64.34069
2013-01-26,9,37.95,60.17664
2013-01-26,10,37.46,55
2013-01-26,11,31.169,36.59
2013-01-26,12,31.5818,36.2
2013-01-26,13,36.73,63.18461
2013-01-26,14,36.79,60.69341
2013-01-26,15,40.27,64.74784
2013-01-26,16,40.51,68.54278
2013-01-26,17,41.11,71.50611
2013-01-26,18,44.64,71.39066
2013-01-26,19,51.96,69.39527
2013-01-26,20,59.69,67.12471
2013-01-26,21,62.34,67.48848
2013-01-26,22,63.04,65.3386
2013-01-26,23,63.33,63.33
2013-01-26,24,41.84392,72.94
2013-01-26,25,41.2924,73.03
2013-01-26,26,38.75169,67.49
2013-01-26,27,37.97865,60.07
2013-01-26,28,37.89496,58.71
2013-01-26,29,37.6906,52.91
2013-01-26,30,37.19149,53.05
2013-01-26,31,36.77029,42.96
2013-01-26,32,33.0376,41.67
2013-01-26,33,31.81591,40.55
2013-01-26,34,36.91869,47.99
2013-01-26,35,38.90067,92.81
2013-01-26,36,38.60432,103.11
2013-01-26,37,38.59695,60.6
2013-01-26,38,37.88338,53.03
2013-01-26,39,37.87051,51.86
2013-01-26,40,37.62891,50.55
2013-01-26,41,36.62553,48.59
2013-01-26,42,37.10483,48.39
2013-01-26,43,36.59617,44.66
2013-01-26,44,34.62069,43.98
2013-01-26,45,36.12206,43.54
2013-01-26,46,36.23235,42.88
2013-01-26,47,35.12605,37.09
2013-01-26,48,32.98889,37.27
2013-01-27,1,34.5,43
2013-01-27,2,46.38513,46.38513
2013-01-27,3,40.16,51.63741
2013-01-27,4,39.76,53.5
2013-01-27,5,32.29876,38.14
2013-01-27,6,37.57,53.5
2013-01-27,7,28.10488,30.81
2013-01-27,8,26.41033,30.25
2013-01-27,9,25.74334,29.69
2013-01-27,10,26.56924,29.31
2013-01-27,11,26.29126,29.71
2013-01-27,12,26.16189,29.81
2013-01-27,13,26.02653,29.94
2013-01-27,14,26.07779,29.08
2013-01-27,15,25.40264,32.74
2013-01-27,16,25.11101,32.88
2013-01-27,17,25.79052,34.01
2013-01-27,18,27.4801,34.59
2013-01-27,19,29.73073,39.3
2013-01-27,20,32.49782,39.4
2013-01-27,21,31.59169,40.65
2013-01-27,22,31.97235,40.42
2013-01-27,23,33.8057,48.84
2013-01-27,24,35.0754,46.83
2013-01-27,25,36.88194,47.18
2013-01-27,26,37.00577,47.49
2013-01-27,27,36.90513,45.47
2013-01-27,28,35.5031,44.53
2013-01-27,29,33.79165,43.48
2013-01-27,30,31.93848,42.42
2013-01-27,31,29.8436,49.12
2013-01-27,32,29.141,49.69
2013-01-27,33,31.06216,53.24
2013-01-27,34,39.09159,56.65
2013-01-27,35,68.63,97.12849
2013-01-27,36,71.47,100.69013
2013-01-27,37,64.46,94.96515
2013-01-27,38,61.22,87.9
2013-01-27,39,48.19,86.76
2013-01-27,40,41.11798,46.65
2013-01-27,41,47.01,63.38381
2013-01-27,42,36.18256,47.34
2013-01-27,43,34.40657,43.06
2013-01-27,44,31.90097,41.89
2013-01-27,45,33.65307,41.3
2013-01-27,46,31.10942,40.33
2013-01-27,47,30.2076,35.55
2013-01-27,48,28.19689,34.04
2013-01-28,1,27.28064,34.31
2013-01-28,2,27.28882,34.28
2013-01-28,3,27.01859,32.27
2013-01-28,4,27.03018,30.9
2013-01-28,5,27.09422,30.76
2013-01-28,6,27.35044,30.75
2013-01-28,7,26.99217,29.51
2013-01-28,8,26.45106,27.88
2013-01-28,9,26.67962,27.94
2013-01-28,10,26.65642,27.63
2013-01-28,11,31.98,32
2013-01-28,12,27.34213,33.59
2013-01-28,13,44.17,63.97199
2013-01-28,14,45.33,64.65851
2013-01-28,15,42.2,66.7153
2013-01-28,16,44.31,71.24848
2013-01-28,17,46.88,80.3791
2013-01-28,18,45.97,72.07267
2013-01-28,19,46.94,65.70047
2013-01-28,20,48.42,74.90728
2013-01-28,21,38.25,47.63
2013-01-28,22,38.22956,47.15
2013-01-28,23,38.25,45.64
2013-01-28,24,38.25,45.46
2013-01-28,25,45.07,76.85772
2013-01-28,26,44.42,76.2
2013-01-28,27,44.16,75.07
2013-01-28,28,43.86,67.72489
2013-01-28,29,43.24,78.50883
2013-01-28,30,43.49,67.99678
2013-01-28,31,46.45,52.28997
2013-01-28,32,47.45,55.85479
2013-01-28,33,47.24,60.79342
2013-01-28,34,56.19,113.10415
2013-01-28,35,71.77,112.57969
2013-01-28,36,46.14254,70.8
2013-01-28,37,66.2,83.30431
2013-01-28,38,40.50358,60.99
2013-01-28,39,40.51,53.26
2013-01-28,40,52.77,61.26312
2013-01-28,41,38.31,52.18
2013-01-28,42,50.03,63.87777
2013-01-28,43,47.38,60.991
2013-01-28,44,37.80006,46.1
2013-01-28,45,37.48282,43.54
2013-01-28,46,42.71,59
2013-01-28,47,33.6,56.9341
2013-01-28,48,28.58156,32.89
2013-01-29,1,25.73209,30.32
2013-01-29,2,30.08,57.61985
2013-01-29,3,30.34,54.11345
2013-01-29,4,30.2,52.87301
2013-01-29,5,30.17,52.35577
2013-01-29,6,30.16,53.4659
2013-01-29,7,29.84,53.2211
2013-01-29,8,29.21,51.82711
2013-01-29,9,28.53,50.99121
2013-01-29,10,28.07,50
2013-01-29,11,33.39,55.52093
2013-01-29,12,32.01,52.47446
2013-01-29,13,36.91,68.02419
2013-01-29,14,46.74,65.82648
2013-01-29,15,51.22,92.54374
2013-01-29,16,52.14,112.76443
2013-01-29,17,54.4,92.46242
2013-01-29,18,54.11,75.55239
2013-01-29,19,60.09,75.65559
2013-01-29,20,61.46,76.61619
2013-01-29,21,62.72,87.36537
2013-01-29,22,61.85,74.32463
2013-01-29,23,38.3,56.6
2013-01-29,24,37.35424,55.99
2013-01-29,25,37.54184,55
2013-01-29,26,37.07101,55.69
2013-01-29,27,37.95567,45.32
2013-01-29,28,37.31177,45.75
2013-01-29,29,36.72436,44.35
2013-01-29,30,37.17341,42.58
2013-01-29,31,36.98004,47.33
2013-01-29,32,36.85947,50.33
2013-01-29,33,37.02211,54.5
2013-01-29,34,59.83,105.03767
2013-01-29,35,72.31,111.01091
2013-01-29,36,64.61,101.74
2013-01-29,37,59.98,89.78166
2013-01-29,38,38.8994,56.61
2013-01-29,39,38.19832,47.98
2013-01-29,40,37.764,48.8
2013-01-29,41,48.06,63.72637
2013-01-29,42,47.15,62.66384
2013-01-29,43,44.9,61.49338
2013-01-29,44,42.89,61.30991
2013-01-29,45,41.34,85.65298
2013-01-29,46,40.47,52.5
2013-01-29,47,32.39,52.2978
2013-01-29,48,35.37,52.87037
2013-01-30,1,36.02,50.97475
2013-01-30,2,35.51,56.73384
2013-01-30,3,37.48,80.94296
2013-01-30,4,37.64,56.66763
2013-01-30,5,36.88,78.39116
2013-01-30,6,36.44,75.40378
2013-01-30,7,31.34,67.72921
2013-01-30,8,30.48,84.09881
2013-01-30,9,25.66178,29.41
2013-01-30,10,25.44426,29.55
2013-01-30,11,33.46,61.39321
2013-01-30,12,34.59,55.48324
2013-01-30,13,41.71,100.78731
2013-01-30,14,47.3,81.14074
2013-01-30,15,51.16,71.86358
2013-01-30,16,54.82,66.26994
2013-01-30,17,37.78919,57.43
2013-01-30,18,36.91549,59.83
2013-01-30,19,37.67624,57.77
2013-01-30,20,38.08188,56.65
2013-01-30,21,37.71806,57.45
2013-01-30,22,37.17427,56.89
2013-01-30,23,37.23991,49.95
2013-01-30,24,37.29698,49.65
2013-01-30,25,36.83946,49.66
2013-01-30,26,36.90171,47.98
2013-01-30,27,36.4578,45.98
2013-01-30,28,34.51372,45.8
2013-01-30,29,34.88552,45.39
2013-01-30,30,34.62282,45.07
2013-01-30,31,33.31655,46.4
2013-01-30,32,33.13529,46.82
2013-01-30,33,34.11609,49.04
2013-01-30,34,39.17463,57.86
2013-01-30,35,75.18,117.84834
2013-01-30,36,82.14,109.62199
2013-01-30,37,81.53,96.51774
2013-01-30,38,68.7,86.07
2013-01-30,39,59.39,76.89765
2013-01-30,40,50.5,77.81123
2013-01-30,41,50.57,77.16339
2013-01-30,42,48.99,60.82
2013-01-30,43,46.78,60.43971
2013-01-30,44,45.41,60
2013-01-30,45,42.9,60
2013-01-30,46,40.83,60
2013-01-30,47,38.18,57.61017
2013-01-30,48,39.17,53.33743
2013-01-31,1,41.12,56.86853
2013-01-31,2,42.12,59.50564
2013-01-31,3,43.78,56.44628
2013-01-31,4,42.98,55.82603
2013-01-31,5,41.77,65.06329
2013-01-31,6,42.2,66.85939
2013-01-31,7,40.6,67.60778
2013-01-31,8,34.41,74.42498
2013-01-31,9,30.83,68.67413
2013-01-31,10,30.94,63.9
2013-01-31,11,36.35,64.14999
2013-01-31,12,32.76981,35.01
2013-01-31,13,37.68,61
2013-01-31,14,46.59,61
2013-01-31,15,55.71,69.02373
2013-01-31,16,55.75,74.92
2013-01-31,17,51.03,77.57324
2013-01-31,18,40.02588,49.07
2013-01-31,19,46.2,73.00154
2013-01-31,20,39.42889,46.54
2013-01-31,21,39.70104,46.55
2013-01-31,22,39.84015,45.45
2013-01-31,23,40.02636,46.31
2013-01-31,24,40.03,46.27
2013-01-31,25,40.03,46.12
2013-01-31,26,40.03,45.63
2013-01-31,27,40.03,44.56
2013-01-31,28,40.02503,44.79
2013-01-31,29,40.02373,43.55
2013-01-31,30,38.90409,43.91
2013-01-31,31,37.7926,51.25
2013-01-31,32,35.87565,50.84
2013-01-31,33,34.9788,53.41
2013-01-31,34,36.61917,58.93
2013-01-31,35,40.19199,70.5
2013-01-31,36,41.39396,68.93
2013-01-31,37,58.34186,58.34186
2013-01-31,38,40.10077,64
2013-01-31,39,51.66,58.03228
2013-01-31,40,49.34,72.6968
2013-01-31,41,50.25,58.57355
2013-01-31,42,40.03167,48.62
2013-01-31,43,40.26,49.08
2013-01-31,44,48.05,53.64444
2013-01-31,45,44.17,53.5
2013-01-31,46,35.49024,41.4
2013-01-31,47,34.00491,36.46
2013-01-31,48,31.94902,37.1
2013-02-01,1,31.5,37.27
2013-02-01,2,37.73,52.38438
2013-02-01,3,37.55,52.01088
2013-02-01,4,32.5,36.27
2013-02-01,5,30.48,35.46
2013-02-01,6,34.48,50
2013-02-01,7,31.81,61.37227
2013-02-01,8,28.58894,30.24
2013-02-01,9,28.45955,30.26
2013-02-01,10,28.45456,30.09
2013-02-01,11,34.75,109.15439
2013-02-01,12,36.06,61.15788
2013-02-01,13,43.05,61.09183
2013-02-01,14,47.23,61.35358
2013-02-01,15,55.32,67.02547
2013-02-01,16,56.02,97.55042
2013-02-01,17,52.89,116.19934
2013-02-01,18,52.3,63.87
2013-02-01,19,60.9,62.79
2013-02-01,20,61.2,61.2
2013-02-01,21,61.81,62.33
2013-02-01,22,62.3,72.36288
2013-02-01,23,53.57,69.09059
2013-02-01,24,53.67,59.85499
2013-02-01,25,54.32,58.14
2013-02-01,26,39.9496,54.08
2013-02-01,27,39.94131,49.12
2013-02-01,28,39.95088,48.88
2013-02-01,29,39.99484,48.73
2013-02-01,30,40.10589,48.16
2013-02-01,31,39.84419,56.21
2013-02-01,32,39.87679,56.93
2013-02-01,33,39.77898,62.31
2013-02-01,34,40.01638,72.9
2013-02-01,35,89.37,178.57552
2013-02-01,36,90.29,186.44697
2013-02-01,37,95.82,138.3481
2013-02-01,38,40.99912,79.13
2013-02-01,39,40.90402,57.1
2013-02-01,40,40.15268,53.24
2013-02-01,41,39.9423,52.33
2013-02-01,42,39.94773,51.83
2013-02-01,43,51.86,58.91419
2013-02-01,44,40.41258,51.39
2013-02-01,45,40.09205,46.68
2013-02-01,46,39.80758,45.97
2013-02-01,47,39.04362,43.61
2013-02-01,48,36.82185,41.58
2013-02-02,1,36.13635,42.57
2013-02-02,2,37.98879,43.22
2013-02-02,3,35.5921,42.76
